"STATION","NAME","DATE","TAVG","TMAX","TMIN","TOBS"
"USW00013958","AUSTIN CAMP MABRY, TX US","2016-09-25",,"88","70",
"USW00013958","AUSTIN CAMP MABRY, TX US","2016-09-26",,"73","67",
"USW00013958","AUSTIN CAMP MABRY, TX US","2016-09-27",,"80","67",
"USW00013958","AUSTIN CAMP MABRY, TX US","2016-09-28",,"89","65",
"USW00013958","AUSTIN CAMP MABRY, TX US","2016-09-29",,"86","63",
"USW00013958","AUSTIN CAMP MABRY, TX US","2016-09-30",,"83","60",
"USW00013958","AUSTIN CAMP MABRY, TX US","2016-10-01",,"80","59",
"USW00013958","AUSTIN CAMP MABRY, TX US","2016-10-02",,"85","58",
"USW00013958","AUSTIN CAMP MABRY, TX US","2016-10-03",,"87","62",
"USW00013958","AUSTIN CAMP MABRY, TX US","2016-10-04",,"91","70",
"USW00013958","AUSTIN CAMP MABRY, TX US","2016-10-05",,"92","75",
"USW00013958","AUSTIN CAMP MABRY, TX US","2016-10-06",,"92","76",
"USW00013958","AUSTIN CAMP MABRY, TX US","2016-10-07",,"89","63",
"USW00013958","AUSTIN CAMP MABRY, TX US","2016-10-08",,"86","61",
"USW00013958","AUSTIN CAMP MABRY, TX US","2016-10-09",,"84","58",
"USW00013958","AUSTIN CAMP MABRY, TX US","2016-10-10",,"84","52",
"USW00013958","AUSTIN CAMP MABRY, TX US","2016-10-11",,"88","53",
"USW00013958","AUSTIN CAMP MABRY, TX US","2016-10-12",,"91","61",
"USW00013958","AUSTIN CAMP MABRY, TX US","2016-10-13",,"89","68",
"USW00013958","AUSTIN CAMP MABRY, TX US","2016-10-14",,"87","67",
"USW00013958","AUSTIN CAMP MABRY, TX US","2016-10-15",,"91","71",
"USW00013958","AUSTIN CAMP MABRY, TX US","2016-10-16",,"94","75",
"USW00013958","AUSTIN CAMP MABRY, TX US","2016-10-17",,"94","74",
"USW00013958","AUSTIN CAMP MABRY, TX US","2016-10-18",,"93","75",
"USW00013958","AUSTIN CAMP MABRY, TX US","2016-10-19",,"92","75",
"USW00013958","AUSTIN CAMP MABRY, TX US","2016-10-20",,"83","65",
"USW00013958","AUSTIN CAMP MABRY, TX US","2016-10-21",,"77","53",
"USW00013958","AUSTIN CAMP MABRY, TX US","2016-10-22",,"80","47",
"USW00013958","AUSTIN CAMP MABRY, TX US","2016-10-23",,"84","55",
"USW00013958","AUSTIN CAMP MABRY, TX US","2016-10-24",,"86","67",
"USW00013958","AUSTIN CAMP MABRY, TX US","2016-10-25",,"86","67",
"USW00013958","AUSTIN CAMP MABRY, TX US","2016-10-26",,"87","64",
"USW00013958","AUSTIN CAMP MABRY, TX US","2016-10-27",,"88","64",
"USW00013958","AUSTIN CAMP MABRY, TX US","2016-10-28",,"86","61",
"USW00013958","AUSTIN CAMP MABRY, TX US","2016-10-29",,"86","64",
"USW00013958","AUSTIN CAMP MABRY, TX US","2016-10-30",,"87","65",
"USW00013958","AUSTIN CAMP MABRY, TX US","2016-10-31",,"86","60",
"USW00013958","AUSTIN CAMP MABRY, TX US","2016-11-01",,"91","71",
"USW00013958","AUSTIN CAMP MABRY, TX US","2016-11-02",,"88","73",
"USW00013958","AUSTIN CAMP MABRY, TX US","2016-11-03",,"80","68",
"USW00013958","AUSTIN CAMP MABRY, TX US","2016-11-04",,"73","68",
"USW00013958","AUSTIN CAMP MABRY, TX US","2016-11-05",,"72","63",
"USW00013958","AUSTIN CAMP MABRY, TX US","2016-11-06",,"76","59",
"USW00013958","AUSTIN CAMP MABRY, TX US","2016-11-07",,"71","61",
"USW00013958","AUSTIN CAMP MABRY, TX US","2016-11-08",,"69","62",
"USW00013958","AUSTIN CAMP MABRY, TX US","2016-11-09",,"65","60",
"USW00013958","AUSTIN CAMP MABRY, TX US","2016-11-10",,"71","56",
"USW00013958","AUSTIN CAMP MABRY, TX US","2016-11-11",,"74","55",
"USW00013958","AUSTIN CAMP MABRY, TX US","2016-11-12",,"77","57",
"USW00013958","AUSTIN CAMP MABRY, TX US","2016-11-13",,"76","54",
"USW00013958","AUSTIN CAMP MABRY, TX US","2016-11-14",,"82","56",
"USW00013958","AUSTIN CAMP MABRY, TX US","2016-11-15",,"86","59",
"USW00013958","AUSTIN CAMP MABRY, TX US","2016-11-16",,"86","55",
"USW00013958","AUSTIN CAMP MABRY, TX US","2016-11-17",,"82","58",
"USW00013958","AUSTIN CAMP MABRY, TX US","2016-11-18",,"79","52",
"USW00013958","AUSTIN CAMP MABRY, TX US","2016-11-19",,"63","41",
"USW00013958","AUSTIN CAMP MABRY, TX US","2016-11-20",,"67","35",
"USW00013958","AUSTIN CAMP MABRY, TX US","2016-11-21",,"77","44",
"USW00013958","AUSTIN CAMP MABRY, TX US","2016-11-22",,"76","62",
"USW00013958","AUSTIN CAMP MABRY, TX US","2016-11-23",,"73","51",
"USW00013958","AUSTIN CAMP MABRY, TX US","2016-11-24",,"76","46",
"USW00013958","AUSTIN CAMP MABRY, TX US","2016-11-25",,"66","55",
"USW00013958","AUSTIN CAMP MABRY, TX US","2016-11-26",,"70","53",
"USW00013958","AUSTIN CAMP MABRY, TX US","2016-11-27",,"76","56",
"USW00013958","AUSTIN CAMP MABRY, TX US","2016-11-28",,"79","51",
"USW00013958","AUSTIN CAMP MABRY, TX US","2016-11-29",,"79","49",
"USW00013958","AUSTIN CAMP MABRY, TX US","2016-11-30",,"67","42",
"USW00013958","AUSTIN CAMP MABRY, TX US","2016-12-01",,"69","37",
"USW00013958","AUSTIN CAMP MABRY, TX US","2016-12-02",,"64","51",
"USW00013958","AUSTIN CAMP MABRY, TX US","2016-12-03",,"52","49",
"USW00013958","AUSTIN CAMP MABRY, TX US","2016-12-04",,"53","49",
"USW00013958","AUSTIN CAMP MABRY, TX US","2016-12-05",,"52","47",
"USW00013958","AUSTIN CAMP MABRY, TX US","2016-12-06",,"58","43",
"USW00013958","AUSTIN CAMP MABRY, TX US","2016-12-07",,"56","39",
"USW00013958","AUSTIN CAMP MABRY, TX US","2016-12-08",,"52","36",
"USW00013958","AUSTIN CAMP MABRY, TX US","2016-12-09",,"46","33",
"USW00013958","AUSTIN CAMP MABRY, TX US","2016-12-10",,"52","35",
"USW00013958","AUSTIN CAMP MABRY, TX US","2016-12-11",,"67","50",
"USW00013958","AUSTIN CAMP MABRY, TX US","2016-12-12",,"67","46",
"USW00013958","AUSTIN CAMP MABRY, TX US","2016-12-13",,"77","50",
"USW00013958","AUSTIN CAMP MABRY, TX US","2016-12-14",,"57","43",
"USW00013958","AUSTIN CAMP MABRY, TX US","2016-12-15",,"54","45",
"USW00013958","AUSTIN CAMP MABRY, TX US","2016-12-16",,"67","51",
"USW00013958","AUSTIN CAMP MABRY, TX US","2016-12-17",,"76","34",
"USW00013958","AUSTIN CAMP MABRY, TX US","2016-12-18",,"37","26",
"USW00013958","AUSTIN CAMP MABRY, TX US","2016-12-19",,"45","23",
"USW00013958","AUSTIN CAMP MABRY, TX US","2016-12-20",,"59","35",
"USW00013958","AUSTIN CAMP MABRY, TX US","2016-12-21",,"71","43",
"USW00013958","AUSTIN CAMP MABRY, TX US","2016-12-22",,"68","50",
"USW00013958","AUSTIN CAMP MABRY, TX US","2016-12-23",,"68","52",
"USW00013958","AUSTIN CAMP MABRY, TX US","2016-12-24",,"78","65",
"USW00013958","AUSTIN CAMP MABRY, TX US","2016-12-25",,"80","68",
"USW00013958","AUSTIN CAMP MABRY, TX US","2016-12-26",,"84","70",
"USW00013958","AUSTIN CAMP MABRY, TX US","2016-12-27",,"76","62",
"USW00013958","AUSTIN CAMP MABRY, TX US","2016-12-28",,"83","62",
"USW00013958","AUSTIN CAMP MABRY, TX US","2016-12-29",,"70","49",
"USW00013958","AUSTIN CAMP MABRY, TX US","2016-12-30",,"55","49",
"USW00013958","AUSTIN CAMP MABRY, TX US","2016-12-31",,"77","51",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-01-01",,"75","53",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-01-02",,"74","52",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-01-03",,"76","44",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-01-04",,"50","38",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-01-05",,"63","34",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-01-06",,"34","23",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-01-07",,"44","19",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-01-08",,"53","21",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-01-09",,"71","43",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-01-10",,"79","59",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-01-11",,"80","59",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-01-12",,"81","67",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-01-13",,"78","56",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-01-14",,"56","47",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-01-15",,"73","51",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-01-16",,"70","58",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-01-17",,"59","48",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-01-18",,"56","47",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-01-19",,"71","52",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-01-20",,"76","47",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-01-21",,"81","48",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-01-22",,"70","53",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-01-23",,"76","46",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-01-24",,"84","50",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-01-25",,"69","48",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-01-26",,"59","40",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-01-27",,"58","38",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-01-28",,"61","39",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-01-29",,"70","40",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-01-30",,"79","47",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-01-31",,"78","44",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-02-01",,"82","51",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-02-02",,"64","46",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-02-03",,"53","45",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-02-04",,"51","47",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-02-05",,"72","51",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-02-06",,"78","67",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-02-07",,"86","56",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-02-08",,"87","51",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-02-09",,"68","43",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-02-10",,"79","51",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-02-11",,"86","66",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-02-12",,"79","66",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-02-13",,"78","63",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-02-14",,"67","47",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-02-15",,"65","43",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-02-16",,"70","40",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-02-17",,"77","50",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-02-18",,"86","62",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-02-19",,"81","61",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-02-20",,"70","58",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-02-21",,"82","52",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-02-22",,"87","51",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-02-23",,"90","55",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-02-24",,"80","54",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-02-25",,"63","44",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-02-26",,"72","42",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-02-27",,"82","66",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-02-28",,"80","69",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-03-01",,"73","54",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-03-02",,"66","49",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-03-03",,"71","40",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-03-04",,"59","54",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-03-05",,"75","57",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-03-06",,"84","68",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-03-07",,"77","61",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-03-08",,"76","60",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-03-09",,"80","67",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-03-10",,"83","62",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-03-11",,"66","61",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-03-12",,"62","47",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-03-13",,"70","48",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-03-14",,"73","40",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-03-15",,"75","49",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-03-16",,"79","58",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-03-17",,"83","65",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-03-18",,"84","65",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-03-19",,"85","65",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-03-20",,"85","64",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-03-21",,"85","63",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-03-22",,"83","68",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-03-23",,"85","65",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-03-24",,"83","60",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-03-25",,"84","53",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-03-26",,"86","63",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-03-27",,"86","70",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-03-28",,"86","70",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-03-29",,"84","60",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-03-30",,"82","54",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-03-31",,"86","55",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-04-01",,"76","65",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-04-02",,"77","57",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-04-03",,"90","49",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-04-04",,"89","60",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-04-05",,"75","52",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-04-06",,"79","49",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-04-07",,"81","52",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-04-08",,"82","56",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-04-09",,"81","66",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-04-10",,"80","71",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-04-11",,"72","62",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-04-12",,"78","61",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-04-13",,"82","67",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-04-14",,"84","65",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-04-15",,"84","67",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-04-16",,"84","69",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-04-17",,"80","63",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-04-18",,"82","61",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-04-19",,"85","68",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-04-20",,"88","70",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-04-21",,"89","71",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-04-22",,"73","57",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-04-23",,"77","50",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-04-24",,"82","48",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-04-25",,"90","62",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-04-26",,"91","62",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-04-27",,"86","53",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-04-28",,"95","70",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-04-29",,"92","66",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-04-30",,"78","52",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-05-01",,"91","51",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-05-02",,"92","62",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-05-03",,"95","64",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-05-04",,"79","60",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-05-05",,"86","55",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-05-06",,"91","54",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-05-07",,"88","61",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-05-08",,"84","64",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-05-09",,"76","66",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-05-10",,"83","71",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-05-11",,"88","71",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-05-12",,"88","63",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-05-13",,"89","58",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-05-14",,"93","62",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-05-15",,"92","67",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-05-16",,"86","70",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-05-17",,"90","70",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-05-18",,"94","73",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-05-19",,"95","75",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-05-20",,"84","66",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-05-21",,"78","62",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-05-22",,"77","61",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-05-23",,"86","58",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-05-24",,"87","56",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-05-25",,"94","62",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-05-26",,"92","75",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-05-27",,"97","76",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-05-28",,"94","66",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-05-29",,"88","68",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-05-30",,"88","68",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-05-31",,"85","68",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-06-01",,"89","67",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-06-02",,"92","74",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-06-03",,"92","71",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-06-04",,"91","68",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-06-05",,"90","66",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-06-06",,"92","70",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-06-07",,"95","70",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-06-08",,"93","73",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-06-09",,"90","74",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-06-10",,"93","70",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-06-11",,"93","73",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-06-12",,"94","75",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-06-13",,"98","76",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-06-14",,"96","78",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-06-15",,"99","76",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-06-16",,"98","77",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-06-17",,"101","77",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-06-18",,"100","78",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-06-19",,"92","76",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-06-20",,"98","76",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-06-21",,"97","75",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-06-22",,"99","76",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-06-23",,"104","78",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-06-24",,"85","72",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-06-25",,"90","75",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-06-26",,"91","72",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-06-27",,"91","71",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-06-28",,"92","71",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-06-29",,"99","75",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-06-30",,"98","79",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-07-01",,"98","79",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-07-02",,"100","78",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-07-03",,"99","76",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-07-04",,"101","78",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-07-05",,"99","78",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-07-06",,"100","77",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-07-07",,"99","75",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-07-08",,"100","75",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-07-09",,"101","77",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-07-10",,"100","76",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-07-11",,"101","77",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-07-12",,"101","77",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-07-13",,"102","77",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-07-14",,"101","77",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-07-15",,"103","71",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-07-16",,"99","68",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-07-17",,"98","77",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-07-18",,"100","76",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-07-19",,"101","77",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-07-20",,"103","77",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-07-21",,"104","77",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-07-22",,"103","77",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-07-23",,"103","77",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-07-24",,"102","76",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-07-25",,"103","78",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-07-26",,"103","78",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-07-27",,"103","75",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-07-28",,"105","76",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-07-29",,"107","77",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-07-30",,"106","79",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-07-31",,"99","77",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-08-01",,"100","75",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-08-02",,"87","78",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-08-03",,"95","75",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-08-04",,"99","76",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-08-05",,"102","77",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-08-06",,"101","78",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-08-07",,"85","69",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-08-08",,"94","73",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-08-09",,"96","74",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-08-10",,"100","75",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-08-11",,"100","76",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-08-12",,"100","78",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-08-13",,"101","78",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-08-14",,"100","77",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-08-15",,"99","77",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-08-16",,"101","80",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-08-17",,"102","80",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-08-18",,"101","78",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-08-19",,"101","76",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-08-20",,"101","76",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-08-21",,"99","78",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-08-22",,"100","76",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-08-23",,"100","75",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-08-24",,"96","76",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-08-25",,"90","76",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-08-26",,"76","72",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-08-27",,"74","70",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-08-28",,"86","70",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-08-29",,"90","70",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-08-30",,"93","70",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-08-31",,"93","68",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-09-01",,"94","68",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-09-02",,"94","69",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-09-03",,"92","70",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-09-04",,"92","71",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-09-05",,"96","72",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-09-06",,"87","67",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-09-07",,"85","57",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-09-08",,"85","59",
